Season,Game,Team,Pd1,Pd2,Pd3,OT,SO Win,Total
2009,21212,EDM,0,2,3,0,0,5
2009,21213,ANA,1,0,2,0,1,4
2009,21213,DAL,0,1,2,0,0,3
2009,21214,CAR,1,0,1,0,0,2
2009,21214,NJD,2,0,1,0,0,3
2009,21215,NYI,1,1,0,0,0,2
2009,21215,PHI,0,3,0,0,0,3
2009,21216,CHI,1,0,3,0,0,4
2009,21216,DET,1,1,0,0,0,2
2009,21217,COL,0,0,0,0,0,0
2009,21217,VAN,0,0,0,1,0,1
2009,21218,BOS,0,0,1,0,0,1
2009,21218,BUF,4,1,1,0,0,6
2009,21219,LAK,2,1,1,0,0,4
2009,21219,SJS,1,1,1,0,0,3
2009,21220,OTT,0,2,0,0,0,2
2009,21220,TOR,1,1,3,0,0,5
2009,21221,MTL,1,0,0,0,0,1
2009,21221,PIT,1,0,2,0,0,3
2009,21222,ATL,2,3,1,0,0,6
2009,21222,TBL,1,0,1,0,0,2
2009,21223,FLA,1,2,4,0,0,7
2009,21223,WSH,1,1,2,0,0,4
2009,21224,CBJ,2,0,1,0,0,3
2009,21224,MIN,0,3,3,0,0,6
2009,21225,ANA,0,2,2,0,0,4
2009,21225,PHX,1,3,0,0,1,5
2009,21226,CGY,0,2,2,0,0,4
2009,21226,EDM,0,1,0,0,0,1
2009,21227,COL,0,0,0,0,0,0
2009,21227,STL,1,0,0,0,0,1
2009,21228,BOS,2,3,1,0,0,6
2009,21228,NYI,0,1,1,0,0,2
2009,21229,NYR,2,0,2,0,0,4
2009,21229,PHI,2,1,0,0,0,3
2009,21230,CHI,2,0,1,0,0,3
2009,21230,DET,0,0,0,0,0,0
2010,20001,BOS,0,0,1,0,0,1
2010,20001,WSH,1,1,2,0,0,4
2010,20002,MTL,1,1,1,1,0,4
2010,20002,TOR,1,1,1,0,0,3
2010,20003,COL,2,3,0,0,0,5
2010,20003,SJS,1,1,0,0,0,2
2010,20004,CGY,3,1,1,0,0,5
2010,20004,VAN,0,2,1,0,0,3
2010,20005,CAR,0,0,0,0,0,0
2010,20005,PHI,0,2,0,0,0,2
2010,20006,NYR,1,0,1,0,0,2
2010,20006,PIT,1,2,0,0,0,3
2010,20007,CHI,0,1,2,0,0,3
2010,20007,FLA,0,1,2,0,1,4
2010,20008,DET,2,1,0,0,0,3
2010,20008,STL,1,3,0,0,0,4
2010,20009,COL,1,1,1,0,0,3
2010,20009,VAN,0,0,0,0,0,0
2010,20010,BOS,3,3,1,0,0,7
2010,20010,CAR,0,1,1,0,0,2
2010,20011,BUF,1,0,0,0,0,1
2010,20011,MTL,0,1,0,1,0,2
2010,20012,NJD,0,0,2,0,0,2
2010,20012,PHI,1,2,2,0,0,5
2010,20013,NYI,1,1,1,0,0,3
2010,20013,PIT,1,0,2,0,1,4
2010,20014,NYR,0,3,2,0,0,5
2010,20014,OTT,0,1,1,0,0,2
2010,20015,TOR,0,1,3,0,0,4
2010,20015,WSH,3,3,0,0,0,6
2010,20016,ATL,2,2,2,0,0,6
2010,20016,TBL,0,2,1,0,0,3
2010,20017,CHI,1,2,1,0,0,4
2010,20017,FLA,0,0,0,0,0,0
2010,20018,CBJ,0,1,1,0,0,2
2010,20018,MIN,0,0,1,0,0,1
2010,20019,DAL,0,1,1,0,0,2
2010,20019,NSH,1,1,0,0,1,3
2010,20020,DET,2,1,0,0,0,3
2010,20020,STL,1,3,1,0,0,5
2010,20021,CGY,2,1,1,0,0,4
2010,20021,EDM,1,1,1,0,0,3
2010,20022,ANA,0,0,1,0,0,1
2010,20022,SJS,3,1,0,0,0,4
2010,20023,LAK,0,2,1,0,0,3
2010,20023,PHX,2,2,2,0,0,6
2010,20024,NJD,2,0,0,0,0,2
2010,20024,NYR,2,1,0,0,0,3
2010,20025,CBJ,1,3,1,0,0,5
2010,20025,VAN,1,1,1,0,0,3
2010,20026,OTT,0,2,0,0,0,2
2010,20026,TOR,0,0,1,0,0,1
2010,20027,PHI,0,4,1,1,0,6
2010,20027,WSH,0,3,2,0,0,5
2010,20028,CAR,1,0,0,0,1,2
2010,20028,TBL,0,1,0,0,0,1
2010,20029,ANA,0,3,0,0,0,3
2010,20029,MIN,0,0,3,1,0,4
2010,20030,CGY,1,2,1,0,0,4
2010,20030,MTL,2,1,0,0,0,3
2010,20031,DAL,1,2,1,0,0,4
2010,20031,EDM,1,2,1,0,1,5
2010,20032,LAK,1,3,2,0,0,6
2010,20032,SJS,0,2,2,0,0,4
2010,20033,PHX,1,1,1,0,0,3
2010,20033,PIT,0,0,0,0,0,0
2010,20034,MTL,0,1,0,0,0,1
2010,20034,VAN,3,2,2,0,0,7
2010,20035,ANA,0,3,3,0,0,6
2010,20035,BOS,1,0,0,0,0,1
2010,20036,BUF,0,0,2,0,0,2
2010,20036,PHX,0,0,1,0,0,1
2010,20037,NYI,0,1,1,0,0,2
2010,20037,OTT,1,1,0,1,0,3
2010,20038,PHI,1,2,1,0,0,4
2010,20038,PIT,2,2,1,0,0,5
2010,20039,NYR,0,2,2,0,0,4
2010,20039,WSH,1,0,2,0,0,3
2010,20040,NJD,1,1,1,0,1,4
2010,20040,TBL,0,1,2,0,0,3
2010,20041,CHI,0,1,1,0,0,2
2010,20041,DET,0,3,0,0,0,3
2010,20042,ATL,2,1,1,0,0,4
2010,20042,STL,1,0,1,0,0,2
2010,20043,COL,0,1,1,0,0,2
2010,20043,NSH,0,1,2,0,0,3
2010,20044,CGY,0,1,2,0,1,4
2010,20044,EDM,2,0,1,0,0,3
2010,20045,LAK,3,1,2,0,0,6
2010,20045,MIN,0,2,1,0,0,3
2010,20046,CBJ,1,1,1,0,0,3
2010,20046,SJS,0,4,2,0,0,6
2010,20047,CAR,3,1,3,0,0,7
2010,20047,FLA,0,1,1,0,0,2
2010,20048,CGY,0,1,1,0,0,2
2010,20048,DAL,1,2,2,0,0,5
2010,20049,BOS,0,0,3,0,1,4
2010,20049,NYI,0,3,0,0,0,3
2010,20050,PIT,2,2,1,0,0,5
2010,20050,TOR,0,1,1,0,0,2
2010,20051,ATL,2,0,0,0,0,2
2010,20051,OTT,2,1,1,0,0,4
2010,20052,ANA,0,0,2,0,1,3
2010,20052,PHI,1,1,0,0,0,2
2010,20053,FLA,0,1,1,0,0,2
2010,20053,NJD,0,2,1,0,0,3
2010,20054,DET,1,1,1,0,0,3
2010,20054,WSH,1,0,1,0,0,2
2010,20055,CAR,0,2,0,0,0,2
2010,20055,TBL,0,2,3,0,0,5
2010,20056,LAK,1,1,0,0,0,2
2010,20056,STL,0,0,1,0,0,1
2010,20057,BUF,0,0,1,0,0,1
2010,20057,NSH,0,0,0,0,0,0
2010,20058,CHI,1,2,0,0,1,4
2010,20058,COL,0,3,0,0,0,3
2010,20059,CBJ,1,0,1,0,0,2
2010,20059,PHX,0,0,0,0,0,0
2010,20060,MTL,0,1,1,0,0,2
2010,20060,EDM,1,2,0,0,0,3
2010,20061,MIN,1,1,0,0,0,2
2010,20061,SJS,0,3,1,0,0,4
2010,20062,ANA,0,0,0,0,0,0
2010,20062,NYR,0,0,3,0,0,3
2010,20063,DAL,1,0,2,0,0,3
2010,20063,VAN,1,1,1,0,1,4
2010,20064,BOS,0,2,1,0,0,3
2010,20064,COL,2,2,0,0,0,4
2010,20065,LAK,0,1,1,0,0,2
2010,20065,NYI,0,0,1,0,0,1
2010,20066,NYR,2,1,4,0,0,7
2010,20066,TOR,1,1,0,0,0,2
2010,20067,NJD,0,1,1,0,1,3
2010,20067,WSH,2,0,0,0,0,2
2010,20068,OTT,1,0,0,0,0,1
2010,20068,PIT,1,2,1,0,0,4
2010,20069,FLA,1,1,0,0,0,2
2010,20069,TBL,1,0,2,0,0,3
2010,20070,EDM,4,2,0,0,0,6
2010,20070,NSH,0,1,0,0,0,1
2010,20071,CGY,5,0,0,0,0,5
2010,20071,CHI,1,3,1,1,0,6
2010,20072,PHX,0,0,0,0,1,1
2010,20072,SJS,0,0,0,0,0,0
2010,20073,BUF,1,4,1,0,0,6
2010,20073,DET,1,0,1,0,0,2
2010,20074,CGY,1,0,0,0,0,1
2010,20074,CBJ,0,2,0,0,0,2
2010,20075,COL,2,2,0,0,0,4
2010,20075,TOR,0,1,0,0,0,1
2010,20076,LAK,1,1,0,0,0,2
2010,20076,NYR,2,1,1,0,0,4
2010,20077,CHI,2,1,1,0,0,4
2010,20077,EDM,1,0,2,0,0,3
2010,20078,DAL,4,1,1,0,0,6
2010,20078,NSH,0,0,0,0,0,0
2010,20079,ANA,2,1,0,0,0,3
2010,20079,MIN,0,1,1,0,0,2
2010,20080,SJS,1,0,0,0,0,1
2010,20080,WSH,1,2,1,0,0,4
2010,20081,CAR,0,0,0,0,0,0
2010,20081,PIT,0,0,0,0,0,0
2010,20082,MTL,1,0,1,0,0,2
2010,20082,COL,0,2,1,0,0,3
2010,20083,OTT,2,3,2,0,0,7
2010,20083,TBL,0,1,0,0,0,1
2010,20084,DET,0,2,3,0,0,5
2010,20084,LAK,1,0,1,0,0,2
2010,20085,CHI,0,2,1,0,0,3
2010,20085,NSH,0,1,0,0,0,1
2010,20086,PHX,0,1,1,1,0,3
2010,20086,STL,0,2,0,0,0,2
2010,20087,ATL,0,1,3,0,0,4
2010,20087,NJD,0,1,1,0,0,2
2010,20088,BUF,2,2,2,0,0,6
2010,20088,NYI,0,2,1,0,0,3
2010,20089,FLA,0,2,2,0,0,4
2010,20089,PHI,1,1,0,0,0,2
2010,20090,BOS,1,2,0,0,0,3
2010,20090,DAL,0,0,0,0,0,0
2010,20091,CGY,2,3,0,0,0,5
2010,20091,VAN,0,0,3,0,0,3
2010,20092,EDM,0,3,2,0,0,5
2010,20092,MIN,0,1,1,0,0,2
2010,20093,ATL,2,1,1,0,0,4
2010,20093,BUF,0,1,1,0,0,2
2010,20094,NYR,1,2,1,0,0,4
2010,20094,TOR,0,1,0,0,0,1
2010,20095,MTL,1,0,0,0,0,1
2010,20095,OTT,1,1,1,0,0,3
2010,20096,CAR,0,0,0,0,0,0
2010,20096,NJD,0,0,2,0,0,2
2010,20097,NYI,1,0,0,0,0,1
2010,20097,SJS,0,2,2,0,0,4
2010,20098,NSH,0,2,0,0,0,2
2010,20098,WSH,2,0,0,0,1,3
2010,20099,COL,0,0,3,0,1,4
2010,20099,DET,1,1,1,0,0,3
2010,20100,CBJ,1,1,2,0,0,4
2010,20100,LAK,1,0,0,0,0,1
2010,20101,PIT,2,1,1,0,0,4
2010,20101,TBL,0,1,0,0,0,1
2010,20102,CHI,0,2,1,0,0,3
2010,20102,DAL,0,3,1,0,0,4
2010,20103,BOS,0,1,0,0,0,1
2010,20103,PHX,1,3,0,0,0,4
2010,20104,MIN,1,0,0,0,0,1
2010,20104,VAN,0,1,1,0,0,2
2010,20105,ANA,0,0,0,0,0,0
2010,20105,STL,1,2,2,0,0,5
2010,20106,NYR,2,0,1,0,0,3
2010,20106,SJS,2,3,2,0,0,7
2010,20107,DAL,1,0,0,0,0,1
2010,20107,LAK,0,3,1,0,0,4
2010,20108,EDM,0,1,1,0,0,2
2010,20108,VAN,1,0,0,0,0,1
2010,20109,PIT,2,2,1,0,0,5
2010,20109,STL,0,1,0,0,0,1
2010,20110,ATL,0,0,1,0,0,1
2010,20110,MTL,1,0,0,0,1,2
2010,20111,CGY,3,1,2,0,0,6
2010,20111,CBJ,1,2,0,0,0,3
2010,20112,BOS,0,2,1,0,0,3
2010,20112,NSH,1,1,0,0,0,2
2010,20113,CAR,0,1,2,0,0,3
2010,20113,NYI,1,2,0,0,1,4
2010,20114,BUF,5,0,0,0,0,5
2010,20114,FLA,1,0,1,0,0,2
2010,20115,COL,0,2,0,0,0,2
2010,20115,MIN,1,0,1,0,1,3
2010,20116,CHI,1,1,0,0,0,2
2010,20116,VAN,0,1,2,0,0,3
2010,20117,ANA,0,1,1,0,0,2
2010,20117,DAL,1,2,1,0,0,4
2010,20118,MTL,2,1,2,0,0,5
2010,20118,NYI,0,0,1,0,0,1
2010,20119,NJD,2,0,2,0,0,4
2010,20119,NYR,0,2,0,0,0,2
2010,20120,BOS,1,2,0,0,0,3
2010,20120,PHI,1,2,0,0,1,4
2010,20121,ATL,2,0,2,0,0,4
2010,20121,WSH,2,3,0,0,0,5
2010,20122,NSH,3,0,2,1,0,6
2010,20122,OTT,0,0,5,0,0,5
2010,20123,SJS,0,1,1,0,0,2
2010,20123,TBL,2,1,2,0,0,5
2010,20124,CBJ,2,2,0,0,0,4
2010,20124,EDM,1,2,3,0,0,6
2010,20125,DET,1,1,0,0,0,2
2010,20125,PHX,1,0,1,1,0,3
2010,20126,DAL,1,0,3,0,0,4
2010,20126,LAK,2,2,0,1,0,5
2010,20127,FLA,2,0,0,0,0,2
2010,20127,PIT,0,0,2,0,1,3
2010,20128,MIN,0,1,0,0,0,1
2010,20128,STL,1,1,1,0,0,3
2010,20129,CAR,2,1,1,0,0,4
2010,20129,COL,2,2,1,0,0,5
2010,20130,MTL,1,3,0,1,0,5
2010,20130,NYR,3,1,0,0,0,4
2010,20131,BOS,0,1,2,0,1,4
2010,20131,OTT,0,1,2,0,0,3
2010,20132,NYI,1,0,1,0,0,2
2010,20132,WSH,0,0,2,1,0,3
2010,20133,FLA,1,0,0,0,0,1
2010,20133,PHI,1,2,2,0,0,5
2010,20134,ATL,0,2,1,0,0,3
2010,20134,SJS,2,2,0,0,0,4
2010,20135,TOR,0,1,0,0,0,1
2010,20135,VAN,2,0,1,0,0,3
2010,20136,NJD,1,1,2,0,0,4
2010,20136,PIT,0,0,1,0,0,1
2010,20137,BUF,0,1,1,0,1,3
2010,20137,TBL,1,0,1,0,0,2
2010,20138,DAL,0,2,2,0,0,4
2010,20138,STL,0,0,1,0,0,1
2010,20139,CAR,1,1,0,0,0,2
2010,20139,MIN,1,1,0,1,0,3
2010,20140,CHI,0,2,0,0,0,2
2010,20140,NSH,0,0,0,0,0,0
2010,20141,COL,0,1,2,0,0,3
2010,20141,DET,0,1,0,0,0,1
2010,20142,LAK,0,2,3,0,0,5
2010,20142,PHX,1,1,1,0,0,3
2010,20143,CGY,1,3,1,0,0,5
2010,20143,EDM,1,1,0,0,0,2
2010,20144,ANA,1,1,2,0,0,4
2010,20144,CBJ,0,4,2,0,0,6
2010,20145,PHI,1,0,0,0,0,1
2010,20145,SJS,1,2,1,0,0,4
2010,20146,CBJ,0,1,1,0,0,2
2010,20146,LAK,2,2,2,0,0,6
2010,20147,EDM,0,0,0,0,0,0
2010,20147,VAN,1,1,0,0,0,2
2010,20148,NYR,2,2,1,0,0,5
2010,20148,PHX,0,2,0,0,0,2
2010,20149,MTL,1,0,1,1,0,3
2010,20149,NYI,0,1,1,0,0,2
2010,20150,CHI,2,0,1,0,0,3
2010,20150,MIN,0,0,1,0,0,1
2010,20151,ANA,1,1,1,0,0,3
2010,20151,TOR,2,1,3,0,0,6
2010,20152,PHI,0,2,0,0,0,2
2010,20152,WSH,0,2,2,0,0,4
2010,20153,COL,1,0,2,0,0,3
2010,20153,EDM,0,0,0,0,0,0
2010,20154,DET,1,0,4,0,0,5
2010,20154,VAN,2,0,2,0,0,4
2010,20155,BUF,2,0,2,0,0,4
2010,20155,NJD,0,1,0,0,0,1
2010,20156,NYI,1,1,1,0,0,3
2010,20156,NYR,1,0,0,0,0,1
2010,20157,CAR,1,0,1,0,0,2
2010,20157,STL,3,1,1,0,0,5
2010,20158,CBJ,1,0,0,0,0,1
2010,20158,PHX,0,2,2,0,0,4
2010,20159,MTL,0,0,1,0,0,1
2010,20159,PIT,1,3,2,0,0,6
2010,20160,FLA,1,1,1,0,0,3
2010,20160,OTT,1,3,0,0,0,4
2010,20161,MIN,0,3,0,0,0,3
2010,20161,NSH,2,1,1,0,0,4
2010,20162,DAL,0,1,2,1,0,4
2010,20162,TOR,0,1,2,0,0,3
2010,20163,CGY,2,0,0,0,0,2
2010,20163,COL,2,0,1,0,0,3
2010,20164,LAK,0,1,0,0,0,1
2010,20164,SJS,0,1,0,0,1,2
2010,20165,BOS,0,1,0,0,0,1
2010,20165,NJD,1,0,1,0,0,2
2010,20166,ATL,0,0,3,0,0,3
2010,20166,WSH,2,1,1,0,0,4
2010,20167,OTT,0,0,2,0,0,2
2010,20167,TBL,1,2,2,0,0,5
2010,20168,PHX,0,1,1,0,0,2
2010,20168,STL,0,0,0,0,0,0
2010,20169,CHI,0,0,0,0,0,0
2010,20169,NSH,0,1,1,0,0,2
2010,20170,DET,0,2,3,0,0,5
2010,20170,EDM,3,2,0,0,1,6
2010,20171,LAK,1,0,0,0,0,1
2010,20171,VAN,1,0,0,0,1,2
2010,20172,NYI,1,2,0,1,0,4
2010,20172,WSH,1,2,0,0,0,3
2010,20173,CBJ,1,2,0,0,0,3
2010,20173,PIT,0,1,2,0,1,4
2010,20174,BUF,1,1,0,1,0,3
2010,20174,TOR,1,0,1,0,0,2
2010,20175,MIN,1,2,0,0,0,3
2010,20175,NYR,0,1,1,0,0,2
2010,20176,MTL,0,2,0,0,0,2
2010,20176,CHI,1,1,1,0,0,3
2010,20177,DAL,2,2,1,0,0,5
2010,20177,FLA,3,1,1,0,1,6
2010,20178,ANA,1,3,3,0,0,7
2010,20178,VAN,2,0,0,0,0,2
2010,20179,COL,0,0,1,0,0,1
2010,20179,SJS,0,1,2,0,0,3
2010,20180,BOS,0,0,2,0,0,2
2010,20180,EDM,0,0,0,0,0,0
2010,20181,CAR,0,1,0,0,0,1
2010,20181,PHI,3,1,2,0,0,6
2010,20182,ATL,1,1,1,0,0,3
2010,20182,OTT,0,0,1,0,0,1
2010,20183,NJD,0,1,0,0,1,2
2010,20183,TBL,0,0,1,0,0,1
2010,20184,MTL,0,3,1,0,1,5
2010,20184,TOR,0,2,2,0,0,4
2010,20185,BUF,0,0,0,0,0,0
2010,20185,NYI,1,3,1,0,0,5
2010,20186,MIN,2,0,0,0,0,2
2010,20186,PIT,1,0,0,0,0,1
2010,20187,FLA,2,0,2,0,0,4
2010,20187,STL,0,0,0,0,0,0
2010,20188,DAL,1,1,0,0,0,2
2010,20188,NSH,1,0,3,0,0,4
2010,20189,ANA,0,1,1,0,0,2
2010,20189,PHX,1,0,1,0,1,3
2010,20190,CGY,0,1,0,0,0,1
2010,20190,DET,0,2,1,0,0,3
2010,20191,BOS,0,0,0,0,0,0
2010,20191,NYR,0,1,0,0,0,1
2010,20192,CAR,0,1,0,0,0,1
2010,20192,SJS,0,3,2,0,0,5
2010,20193,CBJ,0,2,2,1,0,5
2010,20193,WSH,1,0,3,0,0,4
2010,20194,COL,0,0,0,0,0,0
2010,20194,VAN,1,1,1,0,0,3
2010,20195,EDM,1,0,0,0,0,1
2010,20195,NYI,1,2,0,0,0,3
2010,20196,PHI,2,3,1,0,0,6
2010,20196,TBL,0,1,1,0,0,2
2010,20197,LAK,1,1,3,0,0,5
2010,20197,PHX,1,2,0,0,0,3
2010,20198,BOS,0,0,0,0,0,0
2010,20198,DET,2,0,0,0,0,2
2010,20199,TBL,0,1,0,1,0,2
2010,20199,TOR,0,0,1,0,0,1
2010,20200,ATL,2,1,2,0,0,5
2010,20200,MTL,0,2,2,0,0,4
2010,20201,NYR,0,0,1,0,0,1
2010,20201,VAN,1,0,3,0,0,4
2010,20202,ANA,1,1,1,0,0,3
2010,20202,PIT,0,2,2,0,0,4
2010,20203,BUF,1,1,1,0,0,3
2010,20203,NYI,0,0,0,0,0,0
2010,20204,NJD,0,1,2,0,0,3
2010,20204,WSH,1,0,1,0,0,2
2010,20205,CBJ,1,1,0,0,0,2
2010,20205,SJS,1,1,0,0,1,3
2010,20206,CAR,0,0,0,0,0,0
2010,20206,FLA,0,0,3,0,0,3
2010,20207,CGY,0,1,1,1,0,3
2010,20207,DAL,0,0,2,0,0,2
2010,20208,COL,1,0,3,0,0,4
2010,20208,PHX,0,0,1,0,0,1
2010,20209,BOS,0,0,1,0,0,1
2010,20209,MTL,1,0,0,0,1,2
2010,20210,ATL,0,2,1,0,0,3
2010,20210,CBJ,2,2,0,0,0,4
2010,20211,OTT,1,1,0,1,0,3
2010,20211,TBL,1,1,0,0,0,2
2010,20212,DET,0,0,1,0,1,2
2010,20212,SJS,0,1,0,0,0,1
2010,20213,CGY,1,0,0,1,0,2
2010,20213,STL,0,0,1,0,0,1
2010,20214,MIN,0,2,0,0,0,2
2010,20214,VAN,1,3,1,0,0,5
2010,20215,CHI,0,1,0,0,0,1
2010,20215,PHX,2,1,0,0,0,3
2010,20216,EDM,0,1,1,0,0,2
2010,20216,NYR,1,2,1,0,0,4
2010,20217,ANA,1,0,3,0,0,4
2010,20217,NSH,0,0,0,0,0,0
2010,20218,LAK,1,0,4,0,0,5
2010,20218,PIT,1,1,0,0,0,2
2010,20219,NJD,0,2,0,0,0,2
2010,20219,NYI,1,0,0,0,0,1
2010,20220,CAR,2,0,0,0,0,2
2010,20220,TOR,0,2,1,0,0,3
2010,20221,BUF,0,1,1,0,0,2
2010,20221,PHI,1,2,2,0,0,5
2010,20222,FLA,0,0,1,0,0,1
2010,20222,WSH,1,1,2,0,0,4
2010,20223,DAL,0,1,1,0,0,2
2010,20223,VAN,0,0,1,0,0,1
2010,20224,CHI,2,1,0,0,0,3
2010,20224,COL,1,2,0,0,1,4
2010,20225,LAK,0,0,1,0,0,1
2010,20225,NSH,0,1,2,0,0,3
2010,20226,BOS,2,2,0,0,0,4
2010,20226,BUF,0,1,1,0,0,2
2010,20227,DET,0,0,1,0,0,1
2010,20227,TOR,2,1,2,0,0,5
2010,20228,MTL,0,1,0,0,0,1
2010,20228,TBL,2,1,0,0,0,3
2010,20229,NJD,0,1,2,0,0,3
2010,20229,OTT,1,1,0,0,0,2
2010,20230,ATL,1,1,1,0,0,3
2010,20230,NYI,3,2,1,0,0,6
2010,20231,PHI,0,1,0,0,1,2
2010,20231,STL,0,0,1,0,0,1
2010,20232,FLA,0,3,1,0,0,4
2010,20232,WSH,1,1,5,0,0,7
2010,20233,CAR,1,0,1,0,0,2
2010,20233,CBJ,0,0,3,0,0,3
2010,20234,DAL,0,2,0,0,0,2
2010,20234,MIN,2,1,0,0,0,3
2010,20235,CGY,1,1,1,0,0,3
2010,20235,NYR,1,0,0,0,0,1
2010,20236,ANA,1,2,1,0,0,4
2010,20236,PHX,0,0,3,0,0,3
2010,20237,PIT,0,0,0,0,0,0
2010,20237,SJS,2,2,1,0,0,5
2010,20238,ATL,0,0,2,0,1,3
2010,20238,STL,0,1,1,0,0,2
2010,20239,COL,1,1,1,0,0,3
2010,20239,EDM,3,0,2,0,0,5
2010,20240,CHI,0,1,3,0,0,4
2010,20240,LAK,0,1,0,0,0,1
2010,20241,BOS,0,1,2,0,0,3
2010,20241,PIT,0,0,0,0,0,0
2010,20242,MIN,1,3,1,0,0,5
2010,20242,TOR,1,0,1,0,0,2
2010,20243,CGY,1,0,0,0,0,1
2010,20243,MTL,0,0,0,0,0,0
2010,20244,EDM,2,0,1,0,0,3
2010,20244,OTT,1,1,1,0,1,4
2010,20245,STL,4,1,1,0,0,6
2010,20245,VAN,0,0,1,0,0,1
2010,20246,NSH,1,1,1,0,0,3
2010,20246,SJS,1,1,2,0,0,4
2010,20247,BUF,1,1,1,0,0,3
2010,20247,EDM,0,1,0,0,0,1
2010,20248,ANA,0,1,0,0,0,1
2010,20248,NJD,1,2,0,0,0,3
2010,20249,NYI,3,0,1,0,0,4
2010,20249,WSH,2,2,0,0,1,5
2010,20250,CAR,0,1,1,0,0,2
2010,20250,LAK,1,1,3,0,0,5
2010,20251,CBJ,0,1,0,0,0,1
2010,20251,DET,4,2,3,0,0,9
2010,20252,CHI,1,0,1,0,1,3
2010,20252,COL,1,1,0,0,0,2
2010,20253,BOS,0,0,0,0,0,0
2010,20253,FLA,0,0,0,0,1,1
2010,20254,ATL,1,3,1,0,0,5
2010,20254,NYR,1,1,1,0,0,3
2010,20255,OTT,0,1,0,0,0,1
2010,20255,PHI,0,2,3,0,0,5
2010,20256,NJD,0,2,2,0,0,4
2010,20256,PIT,1,0,0,0,0,1
2010,20257,MIN,1,2,0,0,0,3
2010,20257,TBL,0,1,2,0,1,4
2010,20258,DET,1,0,2,0,0,3
2010,20258,VAN,0,1,0,0,0,1
2010,20259,NSH,0,1,2,0,0,3
2010,20259,STL,1,0,0,0,0,1
2010,20260,MTL,0,1,3,0,0,4
2010,20260,PHX,0,1,1,0,0,2
2010,20261,DAL,0,0,2,0,1,3
2010,20261,SJS,0,2,0,0,0,2
2010,20262,MIN,0,1,0,0,0,1
2010,20262,WSH,0,1,2,0,0,3
2010,20263,CAR,0,2,1,0,0,3
2010,20263,NYI,3,0,0,1,0,4
2010,20264,ANA,1,1,0,0,0,2
2010,20264,CBJ,1,1,0,0,1,3
2010,20265,BUF,1,0,0,0,1,2
2010,20265,CGY,1,0,0,0,0,1
2010,20266,ATL,0,4,3,0,0,7
2010,20266,LAK,0,0,0,0,0,0
2010,20267,CHI,2,1,0,0,0,3
2010,20267,TOR,0,1,1,0,0,2
2010,20268,CGY,3,0,2,0,0,5
2010,20268,TOR,1,1,0,0,0,2
2010,20269,NYR,0,1,0,0,1,2
2010,20269,OTT,0,1,0,0,0,1
2010,20270,NJD,1,3,1,0,0,5
2010,20270,WSH,2,0,0,0,0,2
2010,20271,BUF,1,1,1,0,0,3
2010,20271,PHI,0,0,2,0,0,2
2010,20272,FLA,0,3,1,0,1,5
2010,20272,NYI,2,0,2,0,0,4
2010,20273,ANA,0,1,3,0,0,4
2010,20273,DET,2,0,5,0,0,7
2010,20274,BOS,1,2,2,0,0,5
2010,20274,PIT,2,1,2,1,0,6
2010,20275,LAK,0,0,1,0,1,2
2010,20275,TBL,0,0,1,0,0,1
2010,20276,SJS,0,2,1,0,0,3
2010,20276,STL,1,0,0,0,0,1
2010,20277,MTL,0,0,0,0,0,0
2010,20277,NSH,1,0,1,0,0,2
2010,20278,DAL,0,1,1,0,0,2
2010,20278,PHX,0,2,1,0,0,3
2010,20279,COL,0,0,2,0,0,2
2010,20279,VAN,3,1,4,0,0,8
2010,20280,CAR,2,2,0,0,1,5
2010,20280,MIN,0,3,1,0,0,4
2010,20281,ATL,1,1,1,0,0,3
2010,20281,EDM,0,2,0,0,0,2
2010,20282,CHI,1,2,0,1,0,4
2010,20282,SJS,1,2,0,0,0,3
2010,20283,BOS,0,1,0,0,0,1
2010,20283,NYI,1,1,2,0,0,4
2010,20284,NJD,0,1,1,0,0,2
2010,20284,PHI,1,1,1,0,0,3
2010,20285,CBJ,0,1,1,0,1,3
2010,20285,EDM,0,1,1,0,0,2
2010,20286,ANA,1,0,1,0,0,2
2010,20286,PIT,2,1,2,0,0,5
2010,20287,FLA,0,2,1,0,0,3
2010,20287,LAK,0,1,2,0,1,4
2010,20288,PHX,1,0,0,0,0,1
2010,20288,TBL,2,1,1,0,0,4
2010,20289,NYR,1,0,1,0,0,2
2010,20289,WSH,1,1,2,0,0,4
2010,20290,MTL,1,0,1,0,1,3
2010,20290,CAR,0,2,0,0,0,2
2010,20291,OTT,1,2,0,0,0,3
2010,20291,TOR,1,1,0,0,0,2
2010,20292,NSH,2,2,0,0,0,4
2010,20292,SJS,1,1,1,0,0,3
2010,20293,CGY,0,2,0,0,0,2
2010,20293,COL,1,2,0,0,0,3
2010,20294,BUF,1,0,1,0,0,2
2010,20294,FLA,1,1,4,0,0,6
2010,20295,DAL,1,1,1,0,0,3
2010,20295,DET,0,1,0,0,0,1
2010,20296,MIN,0,0,2,0,0,2
2010,20296,PHX,0,1,2,0,0,3
2010,20297,COL,2,2,0,0,0,4
2010,20297,EDM,1,2,3,0,0,6
2010,20298,LAK,1,0,1,0,0,2
2010,20298,PHI,0,2,1,0,0,3
2010,20299,CAR,0,2,3,0,1,6
2010,20299,TOR,3,0,2,0,0,5
2010,20300,ATL,0,2,1,0,0,3
